    0.26576E-02    0.12101E+05
    0.27113E-02    0.12300E+05
    0.27660E-02    0.12500E+05
    0.28219E-02    0.12704E+05
    0.28789E-02    0.12909E+05
    0.29371E-02    0.13117E+05
    0.29964E-02    0.13327E+05
    0.30569E-02    0.13539E+05
    0.31187E-02    0.13753E+05
    0.31817E-02    0.13970E+05
    0.32460E-02    0.14189E+05
    0.33115E-02    0.14410E+05
    0.33784E-02    0.14633E+05
    0.34467E-02    0.14858E+05
    0.35163E-02    0.15085E+05
    0.35874E-02    0.15315E+05
    0.36598E-02    0.15546E+05
    0.37338E-02    0.15779E+05
    0.38092E-02    0.16014E+05
    0.38861E-02    0.16251E+05
    0.39646E-02    0.16490E+05
    0.40447E-02    0.16730E+05
    0.41264E-02    0.16972E+05
    0.42098E-02    0.17216E+05
    0.42948E-02    0.17461E+05
    0.43816E-02    0.17708E+05
    0.44701E-02    0.17956E+05
    0.45604E-02    0.18206E+05
    0.46525E-02    0.18456E+05
    0.47465E-02    0.18708E+05
    0.48424E-02    0.18961E+05
    0.49402E-02    0.19214E+05
    0.50400E-02    0.19469E+05
    0.51419E-02    0.19724E+05
    0.52457E-02    0.19980E+05
    0.53517E-02    0.20236E+05
    0.54598E-02    0.20493E+05
    0.55701E-02    0.20750E+05
    0.56826E-02    0.21008E+05
    0.57974E-02    0.21265E+05
    0.59145E-02    0.21522E+05
    0.60340E-02    0.21779E+05
    0.61559E-02    0.22035E+05
    0.62803E-02    0.22291E+05
    0.64072E-02    0.22547E+05
    0.65366E-02    0.22801E+05
    0.66686E-02    0.23054E+05
    0.68033E-02    0.23306E+05
    0.69408E-02    0.23557E+05
    0.70810E-02    0.23806E+05
    0.72240E-02    0.24053E+05
    0.73700E-02    0.24298E+05
    0.75189E-02    0.24541E+05
    0.76708E-02    0.24781E+05
    0.78257E-02    0.25019E+05
    0.79838E-02    0.25254E+05
    0.81451E-02    0.25486E+05
    0.83096E-02    0.25715E+05
    0.84775E-02    0.25940E+05
    0.86488E-02    0.26162E+05
    0.88235E-02    0.26379E+05
    0.90017E-02    0.26592E+05
    0.91836E-02    0.26800E+05
    0.93691E-02    0.27004E+05
    0.95583E-02    0.27202E+05
    0.97514E-02    0.27395E+05
    0.99484E-02    0.27583E+05
    0.10149E-01    0.27764E+05
    0.10354E-01    0.27939E+05
    0.10564E-01    0.28108E+05
    0.10777E-01    0.28269E+05
    0.10995E-01    0.28424E+05
    0.11217E-01    0.28571E+05
    0.11443E-01    0.28710E+05
    0.11675E-01    0.28841E+05
    0.11910E-01    0.28963E+05
    0.12151E-01    0.29077E+05
    0.12397E-01    0.29182E+05
    0.12647E-01    0.29277E+05
    0.12902E-01    0.29362E+05
    0.13163E-01    0.29437E+05
    0.13429E-01    0.29502E+05
    0.13700E-01    0.29556E+05
    0.13977E-01    0.29599E+05
    0.14259E-01    0.29631E+05
    0.14547E-01    0.29651E+05
    0.14841E-01    0.29659E+05
    0.15141E-01    0.29655E+05
    0.15447E-01    0.29638E+05
    0.15759E-01    0.29609E+05
    0.16077E-01    0.29566E+05
    0.16402E-01    0.29510E+05
    0.16734E-01    0.29441E+05
    0.17072E-01    0.29358E+05
    0.17416E-01    0.29261E+05
    0.17768E-01    0.29150E+05
    0.18127E-01    0.29025E+05
    0.18493E-01    0.28885E+05
    0.18867E-01    0.28731E+05
    0.19248E-01    0.28563E+05
    0.19637E-01    0.28381E+05
    0.20034E-01    0.28184E+05
    0.20438E-01    0.27972E+05
    0.20851E-01    0.27747E+05
    0.21272E-01    0.27508E+05
    0.21702E-01    0.27254E+05
    0.22141E-01    0.26987E+05
    0.22588E-01    0.26707E+05
    0.23044E-01    0.26414E+05
    0.23510E-01    0.26108E+05
    0.23985E-01    0.25791E+05
    0.24469E-01    0.25461E+05
    0.24964E-01    0.25121E+05
    0.25468E-01    0.24770E+05
    0.25982E-01    0.24410E+05
    0.26507E-01    0.24040E+05
    0.27043E-01    0.23663E+05
    0.27589E-01    0.23278E+05
    0.28146E-01    0.22886E+05
    0.28715E-01    0.22489E+05
    0.29295E-01    0.22087E+05
    0.29887E-01    0.21682E+05
    0.30490E-01    0.21274E+05
    0.31106E-01    0.20864E+05
    0.31735E-01    0.20454E+05
    0.32376E-01    0.20045E+05
    0.33030E-01    0.19638E+05
    0.33697E-01    0.19233E+05
    0.34378E-01    0.18832E+05
    0.35072E-01    0.18437E+05
    0.35781E-01    0.18048E+05
    0.36504E-01    0.17665E+05
    0.37241E-01    0.17291E+05
    0.37993E-01    0.16926E+05
    0.38761E-01    0.16571E+05
    0.39544E-01    0.16227E+05
    0.40343E-01    0.15893E+05
    0.41158E-01    0.15572E+05
    0.41989E-01    0.15264E+05
    0.42838E-01    0.14968E+05
    0.43703E-01    0.14685E+05
    0.44586E-01    0.14416E+05
    0.45486E-01    0.14159E+05
    0.46405E-01    0.13916E+05
    0.47343E-01    0.13685E+05
    0.48299E-01    0.13467E+05
    0.49275E-01    0.13260E+05
    0.50270E-01    0.13063E+05
    0.51286E-01    0.12876E+05
    0.52322E-01    0.12697E+05
    0.53379E-01    0.12526E+05
    0.54457E-01    0.12360E+05
    0.55557E-01    0.12198E+05
    0.56680E-01    0.12037E+05
    0.57825E-01    0.11877E+05
    0.58993E-01    0.11716E+05
    0.60184E-01    0.11550E+05
    0.61400E-01    0.11379E+05
    0.62641E-01    0.11201E+05
    0.63906E-01    0.11013E+05
    0.65197E-01    0.10815E+05
    0.66514E-01    0.10605E+05
    0.67858E-01    0.10381E+05
    0.69229E-01    0.10145E+05
    0.70627E-01    0.98954E+04
    0.72054E-01    0.96327E+04
    0.73510E-01    0.93578E+04
    0.74994E-01    0.90722E+04
    0.76509E-01    0.87778E+04
    0.78055E-01    0.84768E+04
    0.79632E-01    0.81720E+04
    0.81241E-01    0.78663E+04
    0.82882E-01    0.75631E+04
    0.84556E-01    0.72654E+04
    0.86264E-01    0.69766E+04
    0.88007E-01    0.66998E+04
    0.89785E-01    0.64377E+04
    0.91598E-01    0.61927E+04
    0.93449E-01    0.59666E+04
    0.95337E-01    0.57608E+04
    0.97263E-01    0.55759E+04
    0.99227E-01    0.54118E+04
    0.10123E+00    0.52678E+04
    0.10328E+00    0.51424E+04
    0.10536E+00    0.50332E+04
    0.10749E+00    0.49377E+04
    0.10966E+00    0.48522E+04
    0.11188E+00    0.47728E+04
    0.11414E+00    0.46953E+04
    0.11644E+00    0.46155E+04
    0.11880E+00    0.45296E+04
    0.12120E+00    0.44345E+04
    0.12365E+00    0.43274E+04
    0.12614E+00    0.42068E+04
    0.12869E+00    0.40724E+04
    0.13129E+00    0.39254E+04
    0.13394E+00    0.37683E+04
    0.13665E+00    0.36049E+04
    0.13941E+00    0.34394E+04
    0.14223E+00    0.32761E+04
    0.14510E+00    0.31198E+04
    0.14803E+00    0.29747E+04
    0.15102E+00    0.28438E+04
    0.15407E+00    0.27292E+04
    0.15718E+00    0.26314E+04
    0.16036E+00    0.25496E+04
    0.16360E+00    0.24818E+04
    0.16690E+00    0.24248E+04
    0.17028E+00    0.23744E+04
    0.17371E+00    0.23260E+04
    0.17722E+00    0.22751E+04
    0.18080E+00    0.22183E+04
    0.18446E+00    0.21530E+04
    0.18818E+00    0.20782E+04
    0.19198E+00    0.19951E+04
    0.19586E+00    0.19064E+04
    0.19982E+00    0.18158E+04
    0.20386E+00    0.17273E+04
    0.20797E+00    0.16450E+04
    0.21218E+00    0.15717E+04
    0.21646E+00    0.15087E+04
    0.22083E+00    0.14559E+04
    0.22530E+00    0.14117E+04
    0.22985E+00    0.13731E+04
    0.23449E+00    0.13366E+04
    0.23923E+00    0.12989E+04
    0.24406E+00    0.12575E+04
    0.24899E+00    0.12114E+04
    0.25402E+00    0.11612E+04
    0.25915E+00    0.11089E+04
    0.26439E+00    0.10571E+04
    0.26973E+00    0.10087E+04
    0.27518E+00    0.96538E+03
    0.28074E+00    0.92782E+03
    0.28641E+00    0.89529E+03
    0.29219E+00    0.86597E+03
